# Vib_X	Vib_Y	Vib_Z	Sound
0.442875	-1.599751	0.743775	0.330611
-0.110144	-1.861334	-0.392172	0.511847
0.058975	-1.431360	-0.320714	0.605254
0.436674	-1.308642	0.108039	0.646380
0.444566	-1.520861	0.211531	0.675309
0.156500	-1.428131	0.167177	0.658579
0.056720	-1.286959	-0.325642	0.680885
0.685842	-0.993081	0.770880	0.549140
0.782803	-1.205300	0.689565	0.506271
0.507703	-1.268044	-0.118658	0.418093
0.323364	-1.274041	-0.323178	0.356403
0.495301	-1.393068	-0.271432	0.366510
0.710646	-1.676335	-0.843102	0.400666
0.726430	-1.638504	0.403730	0.489193
0.206108	-1.724315	0.115431	0.446324
0.387629	-1.404602	-0.537554	0.444581
0.621577	-1.328480	0.329807	0.436216
0.378046	-1.480263	0.640283	0.394393
0.288413	-0.982009	2.256730	0.317019
-0.119164	-1.041061	0.726527	0.367904
-0.265169	-1.188692	-0.330570	0.332005
-0.139458	-1.257433	0.071077	0.257420
-0.020511	-0.899890	1.906828	0.073744
-0.208233	-0.834378	1.827977	-0.107492
-0.304067	-1.232059	0.497366	-0.312428
0.290668	-1.325250	1.347479	-0.446613
0.178486	-1.543006	-0.094017	-0.513531
-0.217252	-1.618205	-0.426670	-0.561279
-0.127619	-1.702170	-0.493200	-0.618090
0.450767	-1.738616	0.189354	-0.660959
0.303070	-1.877020	-0.118658	-0.652595
-0.498553	-2.130299	-1.589723	-0.729968
-0.067300	-1.581297	-0.488272	-0.681523
0.102382	-1.399988	-0.202437	-0.610771
0.097309	-1.325250	0.802914	-0.528169
-0.397082	-1.430899	0.167177	-0.495756
-0.569020	-1.335400	0.019332	-0.398167
-0.317033	-1.080276	1.352407	-0.411063
-0.401028	-1.242669	1.470683	-0.405138
-0.668236	-1.233443	1.239058	-0.399910
-1.119783	-1.216834	-0.000381	-0.375861
-0.699805	-0.977396	1.847690	-0.419776
-0.464166	-1.296647	1.588960	-0.263983
-0.529558	-1.293879	1.093677	0.003689
-0.698114	-1.153630	1.655491	0.056666
-0.859340	-1.273580	-0.315785	0.091519
-0.588186	-1.387993	-0.278824	0.100581
-0.242057	-1.170700	1.426330	0.104415
-0.298993	-1.008306	1.404153	0.070607
-0.505318	-0.937259	-0.160547	0.146238
-0.545343	-0.977396	-0.956450	0.116613
-0.096614	-0.732421	0.489974	0.082109
0.195397	-0.126674	1.815657	-0.032209
-0.081957	-0.235552	0.351984	-0.169182
0.072504	-0.230938	0.361841	-0.273393
0.258535	-0.466686	0.039044	-0.274787
0.393830	-0.334741	1.064108	-0.380043
0.219638	-0.213868	0.433299	-0.384923
0.076451	-0.332434	-1.027909	-0.427444
0.602974	-0.418706	0.546648	-0.482163
0.562385	-0.784092	-0.776571	-0.413154
0.495865	-0.786399	-0.204901	-0.518759
0.391012	-0.953406	-0.071840	-0.624015
0.559003	-1.150400	-0.941666	-0.687448
0.918662	-0.964939	0.164713	-0.634471
0.781676	-0.793319	0.388946	-0.682220
0.874691	-0.550189	0.135144	-0.699995
0.849323	-0.543731	-0.488272	-0.741819
1.165012	-0.586636	0.228780	-0.704874
0.985746	-0.733344	0.724063	-0.706965
0.573660	-0.798855	0.115431	-0.718816
0.545473	-0.726424	-0.199973	-0.799675
0.952486	-0.800239	0.886693	-0.840104
1.046629	-1.035064	1.317910	-0.955817
0.503757	-1.334477	-0.071840	-0.940481
0.546601	-1.196074	0.120359	-0.854743
0.638489	-1.386609	0.201675	-0.874957
0.862853	-1.333555	0.940903	-0.806994
0.721921	-1.335400	1.246451	-0.790264
0.502066	-1.353854	-0.303465	-0.695812
0.508831	-1.301722	-1.128937	-0.709057
0.697117	-1.185463	0.637819	-0.504469
0.807044	-0.905426	1.581568	-0.399213
0.451894	-0.862521	-0.133442	-0.437202
0.609175	-0.767483	-0.431598	-0.444870
0.925427	-0.862059	-0.633654	-0.303715
1.165012	-1.035987	-0.111266	-0.212748
0.982364	-1.137483	-0.057055	-0.128753
0.848196	-1.168393	-0.530162	-0.102613
1.361753	-1.326173	0.053829	0.019025
1.543838	-1.392607	0.618107	0.107203
1.450823	-1.369078	0.250956	0.030526
1.234914	-1.179465	-0.187652	0.049347
1.203909	-1.273118	0.625499	-0.051727
0.914716	-1.386609	-0.207365	0.023556
0.375227	-1.319253	-0.924417	-0.020708
0.549983	-0.625850	0.130216	-0.124919
0.715720	-0.090228	1.002505	-0.239585
0.313781	-0.597708	1.076428	-0.316611
-0.073501	-1.052595	-0.552339	-0.541065
-0.117472	-0.821922	-0.820925	-0.766564
0.238241	0.015882	1.155279	-0.877746
0.165520	-0.068083	0.191818	-0.960347
0.139588	-0.451923	-0.098945	-1.083030
0.441747	-0.677521	0.112967	-1.257296
0.437237	-0.983855	-0.015166	-1.387995
0.513905	-1.241285	0.820162	-1.322123
0.354933	-1.466422	0.068613	-1.220352
0.402286	-0.987084	0.832483	-1.169815
0.571405	-0.661374	0.043972	-1.042601
1.146409	-0.510975	0.164713	-0.926191
1.024080	-0.719965	-0.313321	-0.688493
0.381428	-0.994004	-1.666109	-0.698601
0.355497	-0.252621	-0.264039	-0.702435
0.563513	0.160744	-0.180260	-0.754366
0.963197	-0.142821	-0.148227	-0.783642
0.956996	-0.480526	-0.569587	-0.786431
0.941211	-0.367496	-0.892384	-0.739379
0.823956	-0.376262	-1.185611	-0.672461
0.986310	-0.355040	-0.081696	-0.571387
0.748980	-0.414554	-0.621333	-0.458463
0.365080	-0.437621	-1.390131	-0.508651
0.919790	0.080470	0.332272	-0.594041
1.064668	-0.129442	-0.096481	-0.627152
0.419762	-0.604167	-0.870207	-0.677689
-0.320979	-0.682596	-1.289103	-0.795841
-0.313650	0.008500	0.273133	-0.723346
0.278829	0.306530	1.335158	-0.621227
0.372972	-0.024255	0.172105	-0.513182
0.434419	0.053251	0.726527	-0.515273
-0.064482	-0.032559	-0.219686	-0.444870
-0.291101	-0.167734	-1.703071	-0.380392
0.149735	-0.159430	-1.096904	-0.295699
0.214001	-0.193108	-0.034879	-0.292911
0.216819	-0.169118	0.213995	-0.370982
0.009930	-0.247547	-1.077191	-0.419427
0.345913	-0.271998	-0.485808	-0.460554
0.210054	-0.391486	-0.621333	-0.500635
-0.271370	-0.323207	-0.838174	-0.535837
-0.224017	-0.016412	-0.436526	-0.545247
0.172285	-0.188033	-0.825853	-0.398864
0.417507	-0.476374	-0.209829	-0.167788
0.129441	-0.567259	-0.424206	-0.184866
-0.018256	-0.243394	-0.594228	-0.195322
0.140152	-0.340738	-1.136329	-0.165697
0.741651	-0.483294	-0.244327	-0.145482
0.639616	-0.636461	-0.219686	-0.311383
0.430473	-0.673830	-0.848030	-0.442082
1.134007	-0.474067	0.391410	-0.507954
1.391067	-0.773481	-0.318249	-0.455326
1.266483	-1.026298	-0.944130	-0.431626
1.016187	-1.231136	-1.313744	-0.383877
1.495357	-1.152707	-0.567123	-0.288031
2.236661	-1.299876	0.430835	-0.179290
1.864600	-1.937918	-1.360562	-0.193579
1.581608	-1.836883	-0.899776	-0.364011
1.494794	-1.101036	0.282990	-0.453932
1.468862	-0.993543	-0.369996	-0.490528
1.390504	-1.272196	-0.981091	-0.464039
0.827902	-1.301722	-1.542905	-0.534094
0.617067	-0.569105	0.265741	-0.570690
0.730940	-0.260926	0.329807	-0.615302
0.588317	-0.506362	-0.848030	-0.458114
0.207799	-0.479604	-0.505521	-0.370982
-0.099997	-0.351811	-0.648438	-0.344493
0.472752	0.012191	0.546648	-0.301275
0.812681	-0.298295	0.366769	-0.237494
0.502066	-0.813618	-0.170404	-0.221462
0.216819	-0.767483	-0.177796	-0.326718
0.755181	-0.212023	-0.034879	-0.421170
1.425455	-0.223095	0.011939	-0.333340
1.541583	-0.707970	-1.116616	-0.389454
1.525799	-0.464840	-0.761787	-0.473798
1.084399	-0.051936	-1.533048	-0.406880
1.340895	0.194884	-1.496087	-0.458811
1.626143	0.378961	0.137608	-0.361223
1.464352	0.616093	0.435764	-0.472056
0.917535	0.913199	-0.537554	-0.581494
0.736014	0.931192	-1.190539	-0.628546
0.909643	0.626242	-0.387244	-0.559885
0.495301	0.211031	-0.695256	-0.587768
-0.092668	0.281617	-0.581908	-0.698949
-0.118600	0.699596	0.275597	-0.768307
0.096181	0.611479	-0.170404	-0.832437
-0.266297	0.162590	-1.008196	-0.935602
-0.701496	0.294535	-0.761787	-1.156919
-0.681765	0.944571	-0.177796	-1.354536
-0.555490	1.037302	-0.298537	-1.336064
-0.569020	0.880905	-0.025022	-1.290058
-0.594387	1.083436	0.322415	-1.274722
-0.889218	1.392076	-0.914560	-1.170512
-0.549853	1.521253	-1.621756	-1.129734
-0.137203	1.296116	-1.345777	-0.941875
-0.302376	1.086204	-1.136329	-0.958256
-0.534632	1.187239	-1.069798	-0.877746
-0.269116	1.141104	-1.510872	-0.705920
0.340276	0.895668	-0.968771	-0.502029
0.290668	0.667302	-1.005732	-0.317656
-0.101688	0.860145	-1.146185	-0.255269
0.030788	1.186316	-0.345355	-0.206126
0.259099	1.139720	-0.586836	-0.061486
0.238241	0.926579	-1.781922	0.012054
-0.060536	1.243984	-1.404915	0.033663
-0.089850	2.064257	0.066149	0.081063
0.241623	2.075330	0.068613	0.045862
0.278829	1.739008	-0.074304	0.011357
-0.013182	1.602911	-0.328106	-0.115160
-0.136075	1.805904	-0.027486	-0.180335
0.372972	1.869569	0.130216	-0.351464
0.516159	1.327027	-1.217644	-0.382832
0.586062	1.237526	-0.870207	-0.391196
0.358315	1.440979	-1.030373	-0.404789
0.798588	1.791141	0.031652	-0.397121
1.249571	1.629670	0.174569	-0.394682
0.970525	1.218610	-1.850917	-0.504120
0.966579	1.700717	-1.042693	-0.790961
0.978981	1.867263	-1.730176	-1.034236
1.303689	1.779607	-1.594651	-1.077105
1.153737	1.374084	-1.468982	-1.153434
0.884275	1.216304	-1.220108	-1.243703
0.672312	1.541552	-0.527698	-1.237430
0.592263	1.196927	-1.035301	-1.184453
0.745034	0.844920	-0.806140	-1.048177
0.326183	0.606866	-0.875135	-1.015764
0.052774	0.897052	0.127752	-0.886807
0.373536	1.049296	0.342128	-0.772838
0.602410	0.464310	-0.670615	-0.693373
0.592827	0.181966	-1.276782	-0.762033
0.371845	0.561193	-0.594228	-0.681871
0.896113	1.252289	0.583609	-0.548384
1.199963	1.025768	-0.227078	-0.393636
1.053393	0.479534	-1.326064	-0.275136
1.092291	0.858299	0.221387	-0.359480
0.849323	0.874908	-0.446382	-0.375164
1.248444	0.822776	-0.949058	-0.242025
1.588373	0.774334	-0.118658	-0.173364
1.342023	0.816317	-0.207365	-0.243071
1.267611	1.268436	0.625499	-0.277924
1.100183	0.944571	-0.961378	-0.324975
1.197708	0.821853	-0.520305	-0.286289
0.738833	0.806167	-0.411885	-0.298836
0.328438	1.461740	0.216459	-0.284546
0.720229	2.246489	2.345437	-0.276181
0.584934	1.950766	1.108461	-0.102264
0.425963	1.950305	0.127752	0.001250
-0.121982	2.335529	0.029188	-0.062532
0.130005	2.818096	1.406617	-0.082398
0.326746	2.757199	0.780737	-0.020359
0.034171	2.506227	-0.022558	0.033663
-0.178919	2.689842	0.576217	0.022858
-0.429778	2.625715	-0.981091	0.063985
-0.090413	2.376127	-1.582330	0.183880
0.286722	2.132075	-0.278824	0.241387
0.129441	1.845579	0.135144	0.239993
-0.141713	2.011664	-0.434062	0.323641
0.281648	2.027350	-0.305929	0.445975
0.960378	1.872337	0.499830	0.635576
1.174032	1.895866	1.019754	0.705631
0.548292	1.755156	0.063685	0.729679
0.722484	1.682724	-0.305929	0.714693
1.181360	1.427600	0.206603	0.796249
1.318910	1.387002	0.100647	0.806356
0.981800	1.529557	-0.552339	0.774291
0.906260	1.645355	-0.877599	0.768018
1.107512	1.585380	-0.367531	0.771155
1.039864	1.303959	0.647676	0.708070
0.568023	1.316877	0.876837	0.648820
-0.261787	1.037763	-1.353169	0.633485
0.016132	0.939958	-1.439413	0.680188
0.693734	1.256902	0.637819	0.945769
0.637361	1.295655	0.615642	1.132233
0.159883	0.998087	-0.998340	1.305453
0.137333	0.736965	-1.983978	1.484946
0.612557	0.844920	-0.532626	1.614600
0.528561	0.872601	-0.098945	1.626450
0.051083	0.932115	-0.241863	1.542802
0.490228	1.160942	0.825091	1.439288
0.485718	0.838000	-0.409421	1.456018
0.348732	0.641467	-0.500593	1.365748
0.030225	0.923810	-0.599156	1.227730
0.033043	1.071441	-1.858309	1.128747
0.557312	1.235680	-0.983555	1.142340
0.498684	0.977327	-1.631612	1.215880
0.184687	1.190007	-1.247213	1.214486
0.031352	1.680879	-0.660759	1.216926
0.184123	1.735779	-0.835709	1.166040
0.220202	1.507413	-0.993412	1.074028
0.116475	1.409146	-1.257070	0.953436
0.051083	1.575231	-0.473487	0.789627
0.375227	1.065905	-1.057478	0.661019
0.666111	0.868910	0.265741	0.661367
0.773220	1.026229	1.758983	0.608042
0.290104	0.806629	0.110503	0.521606
0.154809	0.541355	-1.552761	0.365813
0.547728	0.682065	-0.116194	0.421926
0.953613	0.760494	1.628386	0.353266
0.502066	0.635469	0.236172	0.203746
0.031352	0.572726	-1.833668	0.303077
0.438929	0.507676	-1.183147	0.528925
1.064104	0.676990	1.322838	0.756168
0.636798	0.561193	0.743775	0.950997
0.014440	0.366505	-0.564659	1.154887
0.415816	0.225333	0.108039	1.257007
0.602974	0.139984	0.684637	1.323228
0.428781	0.402028	1.174992	1.354944
-0.091541	0.351280	0.433299	1.356687
0.200471	0.467539	0.231244	1.303013
0.340840	0.357739	-0.126050	1.354595
-0.008673	0.056019	-1.725248	1.414891
0.003166	0.828312	-0.098945	1.503070
0.143534	1.409608	0.879301	1.559183
0.087161	1.372700	0.282990	1.609720
-0.114090	1.117576	-0.500593	1.603795
-0.414558	1.378236	-0.296073	1.603447
-0.090413	1.757924	1.330230	1.486340
-0.021075	1.380543	0.428371	1.409663
-0.096051	0.989783	-0.076768	1.584626
-0.170463	0.959334	-0.244327	1.713931
0.093362	1.409608	0.869444	1.834871
0.715720	1.380081	1.460827	1.930020
0.725303	0.928424	-0.207365	2.015062
0.431036	0.805245	-0.912096	1.974981
0.214564	1.218610	0.036580	1.947447
0.689788	1.540630	1.059180	2.032140
0.481772	1.223224	-0.044735	2.119970
0.288977	1.142488	0.356913	2.074661
-0.283772	1.271665	0.795521	2.019244
-0.143404	1.518485	0.758560	1.908411
-0.079139	1.361166	0.657532	1.769696
-0.386935	1.151254	-0.017630	1.667925
-0.664854	1.390231	0.487510	1.519799
-0.780982	1.525867	1.113390	1.335426
-0.413994	1.483423	1.150351	1.241323
-0.920787	1.034533	-0.170404	1.212395
-1.027895	1.398074	0.507222	1.048934
-1.026768	1.832200	0.788129	0.994911
-0.870615	1.440518	-0.461167	1.062875
-0.387499	1.184932	-0.244327	1.063223
-0.337327	1.001317	-0.788892	1.059738
-0.499117	1.106965	0.243564	1.019657
-0.518284	0.808013	-0.207365	0.913355
-0.309140	0.685756	-0.126050	0.898717
0.257971	1.040992	2.020177	0.907082
-0.468112	0.767414	0.659996	0.861773
-0.666545	0.600868	-0.774107	0.813327
-0.130438	0.742040	-1.185611	0.829011
0.084907	1.111117	0.480117	0.758259
-0.151860	1.379620	0.928583	0.556459
-0.314778	1.181703	-1.390131	0.300638
0.260790	1.114808	-0.544946	0.129509
0.608611	1.088972	0.926118	0.039936
0.151427	0.957489	0.103111	-0.054515
0.095054	1.241216	1.586496	-0.116902
0.590008	1.337176	2.254266	-0.086929
0.515596	0.926117	1.406617	-0.062880
0.362261	0.717128	0.701886	-0.051727
-0.006981	0.817701	0.186890	0.165756
0.621013	1.092663	2.419360	0.541821
0.471061	0.833387	1.896972	0.855848
0.177358	0.601330	0.287918	1.087621
-0.189066	0.807090	-0.005309	1.303710
0.131696	1.292887	1.653026	1.389797
0.411306	1.101429	1.744198	1.454275
-0.129874	0.434323	-0.101409	1.592294
-0.521666	0.285308	-0.404493	1.801761
-0.375660	0.372502	1.081356	1.861011
0.237677	0.468923	2.877682	1.861708
-0.231909	-0.175115	-0.071840	1.884014
-0.115781	-0.064392	0.152393	1.918170
-0.307449	0.043563	0.115431	1.817793
-0.189630	0.056480	-1.010660	1.689185
0.088853	0.334210	0.223851	1.675941
0.052210	0.464310	0.172105	1.607978
-0.085340	0.796940	0.775809	1.464731
-0.141149	0.502602	-0.569587	1.366446
0.230349	0.571342	0.361841	1.288026
0.218510	0.401106	0.263277	1.112715
-0.109016	0.440320	-0.648438	1.062875
0.495301	0.723125	0.980329	0.962847
0.717975	0.296380	0.401266	1.008504
0.477262	-0.096687	-0.549874	1.057996
0.604665	-0.063931	-0.761787	1.098077
0.986310	0.262702	0.847267	1.193226
1.323984	0.139061	0.980329	1.228427
1.278322	0.046792	0.492438	1.314514
1.197708	0.301455	1.110926	1.371673
0.889912	0.485071	0.509686	1.321485
0.799152	0.496143	-0.951522	1.265720
0.721921	0.712975	-0.094017	1.139900
0.765892	1.028075	1.000041	0.948557
0.111402	1.010082	-0.022558	0.684370
-0.028403	0.653923	-0.569587	0.341067
-0.075756	0.192577	-0.850494	0.218036
0.243314	0.325906	0.800450	0.114174
-0.138894	0.101692	0.181962	0.170636
-0.164262	-0.021026	0.571289	0.226749
0.117603	-0.138208	0.913798	0.307260
-0.080266	-0.397023	0.361841	0.421926
-0.021638	-0.079155	1.337622	0.502437
-0.482205	-0.193569	-0.663223	0.464447
0.028534	0.161667	0.085862	0.435519
-0.297866	-0.085153	-0.621333	0.545306
-0.457965	-0.169118	-1.229965	0.595843
-0.246566	0.248862	-0.135906	0.715390
-0.155242	0.199959	-1.528120	0.839118
0.075323	0.349435	-1.210252	0.955876
0.164392	0.015421	-1.202860	1.078907
-0.041369	-0.099916	-1.217644	1.134672
-0.015437	-0.214791	-0.589300	1.094940
-0.213870	-0.589865	-0.384780	1.165692
-0.314214	-0.749952	-0.769179	1.227382
-0.420195	-0.724578	-1.358098	1.250036
-0.217252	-0.637845	-0.722361	1.194271
0.115912	-0.597247	-0.606549	1.216577
-0.089286	-0.620314	-1.436949	1.245505
-0.128747	-0.445464	-1.096904	1.194620
-0.212743	-0.244317	-0.680471	1.179981
0.243314	0.045408	0.213995	1.159070
0.010494	-0.056549	-0.365067	1.171617
-0.095487	-0.365651	-1.301423	1.217971
-0.057153	-0.432546	-0.512913	1.197757
-0.127619	-0.710738	-0.779035	1.234701
-0.158625	-1.067358	-0.562195	1.415588
-0.087031	-1.436896	-0.926881	1.632026
-0.010364	-1.420288	-0.308393	1.867633
-0.054898	-1.686484	-0.443918	1.879135
-0.115217	-1.930997	-0.808604	1.926535
0.214001	-1.504253	0.135144	1.926535
-0.013182	-1.263891	-0.232006	1.934900
-0.114654	-1.226061	-0.017630	1.968010
0.045445	-1.151323	-0.626261	1.862057
0.311526	-1.022608	-0.512913	1.635163
0.734886	-0.962633	-0.101409	1.380735
0.274883	-1.309103	-0.756858	1.192528
0.179049	-1.455350	-0.759323	1.009201
0.317727	-1.483953	-0.202437	0.802871
0.675131	-1.455811	0.465333	0.604557
0.314908	-1.663417	-0.049663	0.503134
-0.039114	-2.110922	-1.294031	0.438656
0.082088	-1.903317	-0.387244	0.412516
0.756308	-1.596060	1.110926	0.366161
0.790696	-1.672644	1.034539	0.283908
0.415252	-1.947606	-0.505521	0.137177
0.248388	-1.820736	-1.234893	0.016236
0.975035	-1.108879	1.170064	-0.106098
1.158247	-0.856062	1.209489	-0.265377
0.442311	-1.106111	-0.670615	-0.427792
0.219638	-1.040139	-0.877599	-0.419427
0.270373	-0.878206	0.034116	-0.365754
0.681896	-1.011074	0.522007	-0.278272
0.136770	-1.765836	-0.520305	-0.245162
-0.068428	-2.056484	-0.852958	-0.244116
-0.155242	-1.757070	-0.397101	-0.217976
0.098436	-1.518554	0.199210	-0.114811
0.052774	-1.534701	0.051365	0.031920
-0.242620	-1.645424	-0.875135	-0.036740
-0.435979	-1.462731	-0.998340	-0.019314
0.084343	-1.210375	-0.064448	0.041331
0.228657	-1.172084	0.349520	0.046210
-0.001908	-1.539315	-0.527698	0.072001
0.117603	-1.707706	-0.685400	0.166453
0.482899	-1.737232	-0.002845	0.243479
0.884275	-1.825349	1.061644	0.439353
0.186942	-2.401570	-0.296073	0.565870
-0.517156	-2.766033	-2.447227	0.619544
-0.185684	-2.348977	-0.195045	0.605254
0.376355	-2.082319	1.022218	0.538684
0.103510	-2.220261	0.423443	0.428200
-0.481078	-2.562580	-1.574938	0.303774
-0.548162	-2.275162	-1.646397	0.156694
0.421453	-1.762145	1.145423	-0.053121
0.000347	-2.142755	0.085862	-0.220416
-0.135512	-1.955449	0.174569	-0.419427
-0.319287	-1.735387	0.063685	-0.565113
-0.044751	-1.744152	0.206603	-0.710799
0.089980	-1.849801	0.334736	-0.633077
-0.309704	-2.379887	-0.771643	-0.522593
-0.133820	-2.265473	0.931047	-0.361571
-0.376788	-2.493378	-0.064448	-0.208218
-0.178355	-2.662230	-0.685400	-0.034998
0.001475	-2.704674	0.514615	0.039936
-0.004163	-2.439862	0.342128	0.039588
-0.344655	-2.234102	-0.195045	0.151815
-0.141149	-2.235486	-0.636118	0.281120
-0.143968	-2.136758	-0.485808	0.366859
-0.148477	-2.037568	-0.340426	0.530668
-0.351984	-1.876097	-0.138371	0.706328
-0.145095	-2.074937	-0.719897	0.667641
