# Vib_X	Vib_Y	Vib_Z	Sound
-1.505104	0.640084	1.898099	-1.489162
-1.746415	0.347948	-0.136180	-1.507279
-1.846387	0.171586	-0.942215	-1.437888
-1.507925	0.064009	0.264096	-1.317564
-1.096756	0.170586	3.027645	-1.243729
-1.249691	0.008822	2.059855	-1.103579
-1.405133	-0.182737	0.239421	-0.966847
-1.272882	-0.226527	0.272321	-0.787387
-1.087981	-0.214130	0.283287	-0.641768
-1.127468	-0.223128	0.225713	-0.528623
-1.235275	-0.297512	0.787745	-0.417870
-1.217098	-0.152343	1.037232	-0.306776
-1.092995	-0.109153	0.716463	-0.220635
-1.103964	-0.087557	1.580072	-0.256527
-1.493822	-0.186936	-0.478882	-0.266440
-1.504164	-0.025571	0.214747	-0.287291
-1.536757	-0.033969	-0.056673	-0.299255
-1.816928	-0.271717	-2.907954	-0.384371
-1.687498	-0.042567	-0.580322	-0.480425
-1.699407	0.265366	1.703445	-0.566566
-1.934763	0.205179	0.009126	-0.581948
-2.094906	0.100402	-2.562510	-0.602458
-2.071401	0.383340	-0.799651	-0.615789
-2.030034	0.740262	0.074924	-0.599039
-1.957327	0.975811	-0.862708	-0.533066
-1.707555	1.133377	-1.076554	-0.451369
-1.470945	1.260549	-0.448724	-0.451027
-1.307981	1.385122	-0.404858	-0.452736
-1.140004	1.555285	-0.506298	-0.459231
-0.823793	1.592077	-0.042965	-0.433936
-0.602539	1.587878	-0.204720	-0.437696
-0.398522	1.601475	0.702755	-0.456838
-0.352140	1.578480	0.601315	-0.489654
-0.239319	1.544487	0.913859	-0.469486
-0.181342	1.400318	0.310703	-0.403513
-0.192310	1.456706	0.420368	-0.321132
-0.201085	1.544487	0.233938	-0.260287
-0.111142	1.480301	-0.646121	-0.272251
0.185325	1.535489	0.508100	-0.359075
0.104157	1.531090	0.480684	-0.374458
0.073445	1.521492	0.321670	-0.337198
0.177804	1.402718	0.409402	-0.278062
0.399371	1.276745	0.946759	-0.247981
0.447320	1.046396	0.793228	-0.226446
0.443559	0.747661	0.839835	-0.142014
0.454842	0.539106	1.270269	-0.093816
0.529115	0.238372	1.684253	-0.080143
0.576437	-0.022772	2.081788	-0.145090
0.427890	-0.294312	1.818592	-0.188503
0.358004	-0.407688	1.769243	-0.212773
0.316323	-0.566253	1.459441	-0.288317
0.377121	-0.673630	1.824076	-0.401462
0.296266	-0.724219	1.602005	-0.524521
0.295012	-0.767609	1.267528	-0.617840
0.342961	-0.773008	1.029007	-0.639717
0.328858	-0.893582	0.554707	-0.656467
0.260539	-0.958568	0.628731	-0.609636
0.161508	-0.962167	0.543741	-0.513240
0.110112	-1.027553	0.423110	-0.314979
0.067177	-1.107135	-0.040223	-0.089030
-0.108948	-1.179120	-0.456949	0.077782
-0.130259	-1.076942	0.148948	0.242886
-0.140288	-0.969565	1.094806	0.378250
-0.183222	-0.947970	1.152380	0.461314
-0.326128	-0.823597	0.392952	0.492763
-0.536413	-0.630839	0.568415	0.543011
-0.585616	-0.284315	0.933050	0.553608
-0.741058	-0.144545	0.107824	0.549506
-0.808437	0.065809	0.801453	0.471569
-1.011200	0.323953	1.248336	0.395683
-1.040973	0.593694	0.661630	0.331077
-0.950403	0.670477	-0.377442	0.233998
-0.786813	0.624487	0.154431	0.115383
-0.744192	0.724466	0.650664	0.079491
-0.664590	0.757858	-0.961406	0.039839
-0.291342	0.838241	-0.358251	0.011467
-0.267838	0.663679	-1.241051	0.010784
-0.325188	0.706270	-1.600203	0.009758
-0.195444	1.005404	-0.056673	0.026508
-0.016185	1.172368	0.212005	0.005314
-0.010230	1.115381	-1.424740	-0.019297
-0.028407	1.079388	-1.556337	-0.014170
-0.022766	1.198362	-0.673537	0.041890
-0.042510	1.243353	-1.252018	0.007365
0.057775	1.130377	-1.177994	0.022748
-0.129319	0.864435	-1.964838	0.024115
-0.297610	0.770856	-1.164286	0.050436
-0.286954	0.763257	-0.692728	-0.027843
-0.258436	0.665079	0.283287	-0.270542
-0.362795	0.376341	-0.805134	-0.524521
-0.553650	0.244170	-1.408290	-0.675951
-0.423906	0.317354	0.823386	-0.742608
-0.460886	0.154190	0.176364	-0.819861
