# Vib_X	Vib_Y	Vib_Z	Sound
0.018825	-0.245935	2.294568	0.078041
-0.029824	-0.218796	2.103820	-0.076787
0.058374	-0.199195	-0.873048	-0.228187
0.207467	-0.128483	-1.364186	-0.357695
0.252807	0.099863	1.330315	-0.287797
0.233364	0.266015	2.207455	-0.179391
0.205646	0.202388	-0.472027	-0.279621
0.375755	0.183542	-1.721651	-0.278830
0.590789	0.283127	-0.058990	-0.190205
0.559680	0.327454	1.687780	-0.169896
0.395612	0.362886	0.474203	-0.181237
0.448315	0.626814	-0.665779	-0.164884
0.414889	1.068654	-0.366890	-0.263531
0.349444	1.418598	-0.147605	-0.277511
0.538003	1.712002	0.238396	-0.128749
0.772563	1.635108	-0.521591	-0.044081
0.771901	1.251617	-0.212189	-0.052521
0.594347	0.737783	0.098715	0.102307
0.585329	0.016636	-0.108555	0.361322
0.547931	-0.455283	-0.025947	0.495313
0.424901	-0.673300	-0.518587	0.419350
0.441283	-0.737831	0.307486	0.539098
0.540650	-0.976429	0.645425	0.933423
0.661778	-1.140696	-0.161123	1.039719
0.566878	-0.525166	-0.405941	1.031279
0.128701	0.442193	0.318000	0.995935
-0.390228	1.140799	1.088501	0.774902
-0.499276	1.945700	0.408117	0.447572
-0.249078	2.571407	-0.545622	0.322549
-0.169733	2.481999	0.292467	0.360267
-0.217307	2.210834	1.183124	0.213615
-0.440202	1.910419	0.127252	0.121562
-0.497125	1.019427	-0.411949	0.218099
-0.285814	-0.339489	-0.267761	0.295118
0.030905	-1.518835	0.480210	0.363432
0.074508	-2.518157	0.549300	0.279819
-0.182971	-3.232519	-0.416455	0.286150
-0.203904	-3.528260	-0.323334	0.181964
-0.263723	-3.062372	0.047648	-0.153279
-0.454350	-1.683931	0.550802	-0.120045
-0.783479	-0.192561	-0.188158	0.003924
-0.953753	1.063528	-0.772417	-0.090767
-0.816326	2.299714	0.067174	-0.265114
-0.694619	3.188671	0.537285	-0.344506
-0.813761	3.204879	0.200847	-0.341341
-1.005712	2.483959	-0.198672	-0.498280
-1.015061	1.491949	0.076185	-0.760460
-0.795890	0.125042	0.756570	-0.547076
-0.500517	-1.383064	1.017909	-0.127430
-0.289620	-2.607264	0.088201	0.040587
-0.150290	-3.172813	-0.212189	0.307251
0.011710	-3.308735	0.490724	0.343914
0.406202	-3.055210	0.783605	0.123936
0.467014	-2.152231	0.254918	0.315164
0.179832	-1.042845	0.112232	0.811565
-0.045296	0.676343	0.522265	1.296096
-0.254787	2.055538	0.972851	1.443012
0.052830	2.827570	0.812142	1.463058
0.221532	3.257876	-0.402937	1.440902
0.062676	2.630208	-0.149107	1.149444
0.164195	2.209778	0.921784	0.869592
0.377823	1.215733	0.708507	0.775693
0.964514	-1.011936	-0.189660	0.947666
1.132885	-1.484082	-0.015434	1.016244
0.917519	-1.553437	0.507246	1.042884
0.858362	-3.287250	0.604872	0.996462
1.018624	-3.727959	0.331517	0.931313
0.851495	-2.311900	-0.653763	0.858251
0.291114	-0.756150	-0.057488	0.913377
-0.068794	0.190553	0.834671	1.124387
-0.406031	0.798544	-0.242228	1.091944
-0.005748	2.629304	-0.993204	1.174238
-0.154923	3.642799	-0.200174	1.257587
-0.748978	1.719314	0.157291	1.648483
-0.642578	1.398620	-0.724355	1.686729
-0.482729	2.576533	-0.880558	1.232793
-0.422082	0.569294	-0.180648	1.189800
-0.419931	-1.338058	0.495230	1.108034
-0.053156	-0.829652	0.214365	0.784661
-0.434741	-1.108205	-1.098341	0.331781
-0.912136	-1.898330	-0.925616	0.603456
-0.533364	-1.821888	0.106225	0.518788
-0.647790	-0.539414	0.137766	-0.121100
-1.171518	0.948789	-0.503568	0.148729
-1.398549	1.117052	-0.260252	0.466827
-0.877635	1.439555	0.321004	0.217308
-0.547264	2.625459	0.529775	-0.030101
-0.839741	2.298659	0.248910	0.796003
-1.261122	0.934240	-0.490050	1.208791
-1.241596	1.019653	0.223377	0.925510
-0.512680	0.593795	0.597363	1.115683
-0.433914	-0.782912	0.235392	1.598896
-0.759237	-1.416083	-0.213691	1.525570
-0.631904	-1.445107	-0.374400	0.474212
-0.643157	-1.481066	0.241400	0.615062
-0.993467	-1.729691	-0.025947	0.746152
-0.762712	-0.990979	-0.844511	0.101252
-0.645225	0.234277	-0.797950	0.378994
-0.988006	0.451164	0.079189	0.880934
-0.681712	0.556026	-0.012430	0.739821
-0.492740	1.269106	-0.620720	0.713445
-0.792084	1.075363	-0.656767	1.053435
-0.738718	0.267145	-0.004920	0.900453
-0.432673	0.070161	0.504242	0.792838
-0.297314	-0.461314	-0.535109	1.135465
-0.115954	-1.395352	-1.155415	1.766385
0.099577	-1.718533	-0.046975	1.871890
-0.093367	-1.146426	0.648429	1.445913
-0.500352	-0.879407	-0.575661	1.449079
-0.129192	-0.895464	-1.235018	1.522405
0.294424	-0.086040	-0.122072	1.514228
0.179005	0.913433	0.770087	1.654550
-0.000287	1.234579	0.287961	1.697807
0.117366	0.515921	-0.574160	1.535329
0.239486	0.366505	-0.341357	1.420328
0.169242	0.617843	0.403611	1.634767
0.368639	0.002539	0.468195	1.892200
0.546028	-0.815404	-0.542619	1.797509
1.025740	-1.246087	-0.390921	1.785903
1.352222	-0.956150	0.405113	1.862131
1.207845	-0.964518	0.502740	1.683036
0.743771	-1.039829	0.167805	1.664836
0.238493	-0.407186	-0.297800	2.012212
0.360283	0.734692	0.295470	2.212144
0.523110	1.177060	0.567324	2.138026
0.410753	0.919690	0.508748	1.962624
0.310971	1.466996	-0.243730	1.808323
-0.008230	1.679586	-0.272267	1.601006
-0.231124	1.006611	0.498234	0.951886
0.195635	-0.079858	0.607876	0.942655
0.490098	-0.865837	0.403611	1.178986
-0.009636	-0.934514	-0.117566	0.563628
-0.399164	-1.517402	0.603370	0.603456
-0.148801	-2.058526	1.385887	0.423306
-0.105115	-1.523961	1.264229	-0.617237
-0.754356	-0.318909	-0.045473	-0.561319
-1.307042	0.489912	0.367564	-0.254827
-1.030285	1.121274	1.307786	-0.962766
-0.624954	2.004878	0.184326	-1.121023
-0.724239	2.254558	-0.571156	-0.786572
-1.252683	1.962662	-0.605701	-1.077502
-1.298603	1.284108	0.855698	-1.378455
-0.929180	0.681017	0.816648	-1.305393
-0.946720	-0.108279	-0.308314	-0.820070
-0.769828	-1.020832	0.061166	-0.793166
-0.382534	-1.471869	0.522265	-1.176941
-0.287138	-1.778239	0.360054	-1.483433
-0.279774	-1.813068	-0.623724	-1.885671
-0.040415	-1.338812	-1.104348	-1.790716
-0.022874	-0.348762	-0.000414	-1.825797
-0.313117	0.549769	1.053956	-1.954513
-0.220451	1.322028	0.238396	-1.641427
0.029416	1.717430	-0.569654	-1.616897
0.017088	1.912982	-0.083021	-1.533020
-0.026846	1.879887	0.855698	-1.276379
-0.017000	1.257648	0.725029	-1.470772
0.000375	0.701974	-0.246734	-1.574431
0.130273	-0.121924	-0.090531	-1.162961
0.462133	-0.938962	0.589853	-0.711664
0.423411	-1.358940	0.586849	-0.302304
0.172055	-1.491470	-0.360882	-0.103955
0.134079	-1.360297	-0.215193	-0.021925
0.133748	-1.006810	0.679970	0.307778
-0.013856	-0.007563	0.651433	0.586575
-0.214908	0.936502	0.385588	0.692872
-0.301120	1.561832	-0.508074	0.978790
-0.491913	2.106876	-0.057488	1.429560
-0.472221	2.331377	0.646927	1.341464
-0.410416	1.942383	0.390093	1.212220
-0.348281	1.152710	0.077687	1.314032
-0.204235	0.715318	-0.369894	1.403711
-0.081204	0.313659	0.845185	1.278952
0.252724	-0.292373	0.604872	1.012815
0.533866	-0.874959	-1.105850	1.199559
0.457830	-0.985023	-0.505070	1.290821
0.218140	-0.895766	0.908267	1.295305
0.084684	-0.708280	0.259424	1.329858
-0.028335	-0.118230	-1.039765	1.530054
-0.176849	0.470010	-0.710837	1.896684
-0.176021	1.102126	0.188832	1.886924
-0.103543	1.451692	0.767083	1.587554
-0.010712	1.355725	0.122746	1.468597
0.059946	1.098582	-0.703327	1.476510
0.026437	0.748488	-0.345863	1.283172
0.059946	0.319840	0.640919	0.981428
0.126715	-0.334288	-0.052982	0.799168
0.192409	-0.886795	-1.023243	0.754592
0.059036	-1.061239	-0.294797	0.504809
-0.156743	-1.045182	0.812142	0.442297
-0.351755	-1.104059	0.905263	0.560199
-0.479006	-1.003945	-0.982690	0.441506
-0.622555	-0.254981	-0.727359	0.332572
-0.800275	0.446188	0.824157	0.367389
-0.832708	0.799977	0.737044	0.344178
-0.880861	0.951579	-1.204979	0.049819
-0.886405	0.981206	-1.960461	-0.228715
-0.914453	0.881243	0.854196	-0.123473
-0.878545	0.389347	1.406915	-0.085755
-0.672694	0.096320	-0.440486	-0.507248
-0.391469	-0.025354	-1.904889	-0.585585
-0.188597	-0.439904	-0.565148	-0.449220
-0.071607	-0.880839	1.405413	-0.773120
-0.035616	-1.099611	0.089703	-1.017892
-0.125882	-1.067496	-1.506871	-1.067479
-0.148635	-0.632441	-1.099843	-1.111264
0.066979	-0.024148	1.866512	-1.188546
0.259426	0.438800	1.746356	-1.225473
0.359869	0.802615	-1.386715	-1.064578
0.387090	1.055461	-1.051780	-0.834841
0.368970	1.124741	1.279249	-0.575299
0.537672	0.909362	1.671258	-0.322878
0.783733	0.574797	-1.245532	-0.197327
0.920829	0.379170	-2.148205	-0.122418
1.031201	0.101069	0.755068	-0.045400
1.196675	-0.344465	2.151883	-0.033003
1.159857	-0.735193	-0.260252	0.131585
1.048493	-0.772961	-2.589779	0.377675
0.903619	-0.560372	-0.300804	0.751163
0.762056	-0.294559	2.012201	0.956106
0.680642	0.087349	0.245906	1.044203
0.660371	0.351201	-2.263855	1.201933
0.556205	0.608344	-1.090831	0.953996
0.291942	0.847847	2.022715	0.754592
0.171393	0.895868	0.975855	0.698411
0.169656	0.719992	-2.414050	0.778331
0.282841	0.512453	-2.032555	0.769363
0.310392	0.363791	1.473001	0.495577
0.125143	0.072724	2.296070	0.499270
0.018991	-0.282799	-0.900083	0.707378
0.074342	-0.464555	-2.353972	0.750899
0.034380	-0.452267	0.595861	0.498742
-0.082445	-0.426862	2.489822	0.336001
-0.079963	-0.346726	-0.033457	0.418559
-0.009305	-0.182459	-2.334447	0.373191
0.000375	0.032166	-0.650759	0.149521
-0.017000	0.304914	1.852994	0.039004
-0.049929	0.350598	0.295470	-0.089712
0.046294	0.175400	-2.798550	-0.262476
0.173296	0.185954	-1.790740	-0.138772
0.252972	0.124740	1.459483	-0.152751
0.339102	-0.104887	1.220673	-0.273818
0.331242	-0.336474	-2.272867	-0.291754
0.311716	-0.499384	-2.223302	-0.410711
0.200517	-0.644729	1.144073	-0.412293
0.097095	-0.779897	1.803430	-0.412821
-0.014601	-0.794522	-1.068302	-0.351100
-0.141602	-0.765573	-2.682900	-0.324724
-0.191493	-0.522000	0.032629	-0.317603
-0.251395	-0.223771	1.952123	-0.233726
-0.352086	-0.169116	-0.359380	-0.357167
-0.419848	-0.067570	-2.529701	-0.576090
-0.428288	0.136048	-0.194166	-0.618292
-0.451289	0.124891	2.608476	-0.708235
-0.534274	-0.025128	1.151583	-1.083833
-0.600630	-0.035004	-1.753192	-1.170347
-0.619246	0.133862	-1.475330	-1.060358
-0.642081	0.135747	1.059964	-1.037147
-0.706782	-0.027088	1.055458	-0.910805
-0.766932	-0.176202	-0.973679	-0.914233
-0.823607	-0.146877	-1.487346	-0.976218
-0.803336	0.086670	0.387089	-0.711928
-0.650603	0.180677	1.312292	-0.429965
-0.513011	0.232769	-0.258750	-0.580046
-0.325197	0.400579	-1.095337	-0.728281
-0.155668	0.393418	0.100217	-0.543647
0.067806	0.302275	1.441460	-0.435241
0.209452	0.351654	0.226381	-0.482718
0.355484	0.460135	-1.186956	-0.237946
0.490429	0.500316	-0.389419	0.157697
0.498206	0.410078	0.624398	0.305932
0.612301	0.297074	0.426140	0.478696
0.606675	0.102652	-0.794946	0.553869
0.506728	0.136727	-0.285785	0.468937
0.429368	0.280715	0.667954	0.466563
0.552730	0.239102	0.679970	0.464717
0.618837	0.177134	-0.052982	0.537252
0.490429	0.128811	-0.578665	0.566793
0.483975	0.054254	0.559814	0.611369
0.415469	0.022742	0.540289	0.602401
0.297154	0.173666	-0.078516	0.520898
0.218802	0.190402	-0.734868	0.479751
0.184714	0.128057	-0.646253	0.535142
0.118359	0.111171	-0.129582	0.605830
-0.029990	0.030281	-0.216695	0.367389
-0.142430	0.022366	-0.102547	0.221528
-0.328506	0.113659	-0.452501	0.253443
-0.366565	0.151352	-0.159621	0.165874
-0.292929	-0.042919	-0.004920	-0.069666
-0.345550	-0.104585	-0.257248	-0.341077
-0.430522	-0.046236	-0.806962	-0.467947
-0.331402	-0.146048	-0.503568	-0.680540
-0.119843	-0.169418	0.055158	-0.866229
-0.042566	-0.288679	-1.027749	-0.963821
0.105534	-0.335042	-0.665779	-1.077239
0.142518	-0.228822	0.369066	-1.189601
0.136643	-0.146802	0.179820	-1.356563
0.313205	-0.141901	-0.458509	-1.325439
0.490511	-0.148611	-0.961663	-1.320164
0.497792	-0.037868	-0.402937	-1.422768
0.503336	-0.043824	0.184326	-1.495302
0.575648	-0.056187	-0.444992	-1.508490
0.601131	-0.037265	-1.281579	-1.437802
0.706291	-0.082572	-0.945142	-1.275324
0.760732	-0.153813	0.268435	-1.044796
0.689826	-0.220379	0.212863	-0.951688
0.700085	-0.356677	-0.788939	-0.926367
0.748321	-0.435230	-0.625226	-1.016837
0.632075	-0.330745	0.251914	-1.021849
0.516326	-0.245030	0.505744	-1.063259
0.475619	-0.181027	-0.383412	-0.989142
0.437063	-0.087623	-0.728861	-0.643349
0.359455	-0.020152	0.118240	-0.419415
0.249911	0.121951	0.711511	-0.104483
0.118441	0.226663	0.053656	0.043488
0.081871	0.214676	-1.002216	0.065908
0.117035	0.231337	-0.198672	0.241574
0.097509	0.296998	0.827161	0.349189
0.082037	0.216259	-0.064998	0.345496
0.158403	0.030206	-0.569654	0.304877
0.129363	0.041137	0.016107	0.190140
0.055230	0.014224	0.427642	0.086745
0.182480	-0.057016	0.248910	0.055094
0.231626	-0.000552	-0.458509	-0.173588
0.300464	0.097224	-0.119068	-0.373257
0.407195	0.059079	0.507246	-0.343188
0.468751	0.063150	0.519261	-0.324988
0.513264	0.159343	-0.009426	-0.478498
0.626697	0.189196	-0.503568	-0.556571
0.735166	0.265261	0.251914	-0.552615
0.748239	0.261717	0.484716	-0.576881
0.858610	0.143210	0.238396	-0.487729
0.846282	0.049655	-0.174640	-0.461881
0.704470	-0.000703	-0.075512	-0.565276
0.655407	-0.129161	0.950321	-0.755712
0.600718	-0.235305	0.346537	-0.694255
0.496717	-0.254077	-0.377404	-0.531778
0.330994	-0.258524	-0.043971	-0.442626
0.135237	-0.167608	0.382584	-0.288325
-0.078308	-0.057243	0.220373	-0.209988
-0.213336	-0.056866	-0.694316	-0.120836
-0.272162	-0.027917	-0.910597	-0.099471
-0.479750	0.063300	-0.167131	-0.089712
-0.531875	0.113809	0.460685	-0.089976
-0.580690	0.072196	-0.458509	-0.090239
-0.718448	0.099410	-0.505070	-0.061225
-0.732844	0.069407	0.229385	-0.220274
-0.757665	0.016410	0.571830	-0.399369
-0.836680	-0.031837	0.379580	-0.507248
-0.864645	-0.184495	-0.931624	-0.588487
-0.773054	-0.174695	0.146777	-0.570287
-0.788444	-0.181253	0.369066	-0.662076
-0.731107	-0.104887	0.179820	-0.742260
-0.591198	-0.054227	0.483214	-0.688453
-0.469822	-0.061389	-0.308314	-0.641239
-0.254953	0.012113	0.705503	-0.635436
-0.064326	-0.065987	0.681472	-0.746480
0.069130	-0.069229	0.574833	-0.927949
0.205729	0.043926	0.167805	-1.027915
0.433588	0.051691	-0.107053	-1.019475
0.655738	-0.046085	0.592857	-0.999429
0.724410	-0.168513	-0.242228	-0.911596
0.752210	-0.240205	-0.458509	-0.855151
0.747246	-0.307375	0.118240	-0.808465
0.786711	-0.347103	0.582343	-0.657592
0.864898	-0.335117	0.079189	-0.517535
0.791097	-0.177785	-0.374400	-0.366135
0.677994	0.035558	0.134762	-0.140090
0.693466	0.049128	0.472701	-0.003461
0.687096	0.029904	0.104723	0.044016
0.597822	0.010530	-0.748386	0.226012
0.546525	0.065110	-0.466019	0.548857
0.496634	0.152859	0.526771	0.735337
0.441283	0.073025	0.478709	0.817367
0.407526	-0.162180	-0.432976	0.932104
0.411828	-0.298781	-0.414953	0.842425
0.333476	-0.329011	0.619892	0.785452
0.293514	-0.357205	1.029925	0.809455
0.233115	-0.340017	-0.255746	0.728743
0.169573	-0.194823	-1.048776	0.793365
0.228730	-0.015931	0.023617	0.911267
0.272912	-0.005226	0.631908	0.881989
0.317590	0.131224	0.172310	0.705796
0.330415	0.333862	-0.745382	0.343914
0.392716	0.424401	-0.526097	0.034257
0.516656	0.336953	0.305984	-0.154861
0.765779	0.155875	0.534281	-0.284369
0.972209	-0.092976	0.487720	-0.489576
1.009275	-0.401683	0.085197	-0.637283
1.053291	-0.580198	0.394599	-0.524656
1.103596	-0.718834	1.129054	-0.571078
1.134622	-0.870964	1.106524	-0.624622
1.099873	-1.007187	0.062668	-0.649152
0.995127	-0.909185	-0.072508	-0.760987
0.862747	-0.552607	0.684476	-0.766263
0.741702	-0.265535	-0.222703	-0.729863
0.703312	0.047469	-1.343159	-0.805827
0.639108	0.258325	-0.288789	-1.070908
0.468669	0.237669	0.867714	-1.240508
0.246188	0.152784	-0.074010	-1.333088
0.138464	-0.006357	-0.799452	-1.436747
0.122909	-0.162557	-0.215193	-1.506644
0.038103	-0.464706	0.860204	-1.620326
-0.141602	-0.757055	0.995380	-1.669913
-0.384354	-0.932554	-0.140096	-1.653296
-0.465271	-0.991205	-0.377404	-1.600016
-0.429115	-0.936776	0.394599	-1.679145
-0.412981	-0.706621	0.914275	-1.635888
-0.531213	-0.352305	-0.074010	-1.364476
-0.575477	0.041212	-0.826487	-1.236815
-0.452033	0.504462	0.266933	-1.197514
-0.316758	0.758590	1.099015	-1.200680
-0.265047	0.769370	0.553806	-1.152411
-0.277871	0.663150	-0.493054	-0.981493
-0.154923	0.597187	-0.529101	-0.797650
0.007077	0.358061	0.532779	-0.726171
0.116704	0.034503	0.511751	-0.581629
0.148640	-0.040657	-0.551630	-0.408601
0.239155	-0.074883	-0.210687	-0.276719
0.316184	-0.223771	0.588351	-0.023507
0.247843	-0.195652	0.699495	0.227594
0.118359	-0.002889	-0.152111	0.328352
0.020315	0.271744	-0.812970	0.418031
-0.065815	0.683203	0.468195	0.705005
-0.151448	0.977361	1.142571	0.913904
-0.191410	1.281771	0.241400	0.958744
-0.274313	1.574648	-0.580167	1.092736
-0.267198	1.606988	-0.207683	1.323791
-0.287717	1.737030	0.846687	1.401601
-0.593680	1.897603	0.031127	1.328275
-0.728128	1.907856	-1.295096	1.368104
-0.591529	1.916224	-0.676292	1.478093
-0.661938	1.701749	0.639417	1.398172
-1.042861	1.386935	0.442662	1.424021
-1.395157	1.125269	-1.015733	1.597049
-1.420723	1.006837	-0.800954	1.484687
-1.347914	0.951428	0.549300	1.312450
-1.278580	0.811435	1.035933	1.163160
-1.327230	0.776004	-0.049978	0.953996
-1.405748	0.988292	-0.752892	0.823434
-0.986103	1.147207	0.373572	0.768571
-0.406610	1.187991	0.903761	0.783342
-0.208537	1.138009	0.074684	0.887264
0.019901	0.927455	-0.852021	0.903882
0.412325	0.613546	-0.569654	0.906519
0.588224	0.045132	0.277447	1.009650
0.654662	-0.640055	0.655939	1.016772
0.872924	-1.377108	-0.562144	0.882781
1.006462	-1.890188	-0.955655	0.595543
1.334847	-2.068326	0.732538	0.335473
1.991865	-1.942657	0.789613	0.151367
2.274496	-1.416083	-0.823484	-0.110285
2.335473	-0.529614	-1.328139	-0.244540
2.608672	0.149844	0.816648	-0.205767
2.706551	0.009098	1.638215	-0.218164
2.222950	-0.556376	-0.329341	-0.179391
1.815303	-1.174696	-1.416754	-0.063072
1.657274	-1.612615	0.109228	-0.110285
1.245573	-1.644202	2.000185	-0.167522
0.912141	-1.901798	0.406615	-0.148003
0.653918	-2.487927	-1.619518	-0.166730
-0.008312	-2.582462	-0.266259	-0.159873
-0.364414	-2.496371	1.833469	-0.099999
0.057381	-2.638399	1.034431	-0.027728
0.317011	-2.514765	-1.586475	0.165610
0.193319	-2.095541	-1.340155	0.592378
0.184383	-1.810806	1.701297	1.012024
0.007987	-1.791507	1.690784	1.449606
-0.418028	-1.780652	-1.451299	1.754516
-0.611965	-1.429879	-1.643549	1.800410
-0.858605	-1.051590	1.322805	1.711786
-1.055768	-0.716195	2.429744	1.308229
-0.811858	-0.555019	-0.423964	0.946875
-0.403466	-0.752758	-2.460611	0.883836
-0.033299	-0.844051	0.302980	1.099330
0.214582	-1.051288	2.473300	1.540604
0.373521	-1.303606	0.056660	1.974757
0.494731	-1.053776	-2.272867	2.332419
0.775542	-0.479482	-0.314322	2.498853
0.993803	-0.019399	2.410218	2.430539
0.970968	0.101823	0.995380	2.380952
1.235148	0.219953	-1.913900	2.317912
1.411213	0.448600	-1.445292	2.299185
1.578757	0.430055	1.606674	2.611480
1.903336	0.604123	1.983664	2.924039
1.821426	0.773139	-0.925616	3.203099
1.416840	0.864809	-1.961963	3.282492
0.812443	1.228850	1.037435	2.933007
0.422005	1.257798	2.643021	2.565321
0.147068	0.902125	-0.192664	2.128003
-0.200677	0.502276	-1.871846	1.687520
-0.714394	0.486520	0.429144	1.351223
-1.520918	0.865789	2.877325	1.134146
-1.984496	1.014300	0.942812	1.175029
-2.055071	1.143211	-1.933426	1.107242
-2.333234	1.552258	-0.817476	1.048423
-2.576896	1.796133	1.683274	1.024421
-2.412331	1.750298	1.165100	0.689706
-2.283509	1.631640	-1.407743	0.333891
-2.267540	1.600882	-1.248536	0.175897
-2.104382	1.476645	1.669756	0.191459
-2.022555	1.185503	1.964139	0.229705
-2.049858	1.008345	-1.209485	0.161390
-1.959674	0.911172	-1.888367	-0.123737
-1.934274	0.780602	0.908267	-0.733820
-1.922939	0.823045	2.533378	-1.246574
-1.728837	0.735597	-0.037963	-1.449935
-1.372983	0.518484	-2.657367	-1.654878
-0.882764	0.535823	-0.317326	-1.731897
-0.214080	0.373591	2.085797	-1.712379
0.378237	-0.000929	-0.125076	-1.759856
0.684448	-0.213217	-2.718946	-1.815774
1.037158	-0.093428	-1.177944	-1.796783
1.451258	-0.180499	1.843983	-1.649603
1.747293	-0.687699	1.055458	-1.366322
1.998815	-0.974695	-1.374700	-1.061413
2.054745	-1.104737	-1.397229	-0.956699
2.005103	-1.301722	0.600367	-0.879417
1.933369	-1.323433	1.327311	-0.782880
1.773024	-1.330519	-1.053282	-0.438406
1.633943	-1.366328	-1.512879	0.020013
1.295216	-1.136701	0.652935	0.220473
0.770412	-0.708506	1.545094	0.357102
0.237252	-0.496067	0.591355	0.611369
-0.026432	-0.623847	-0.314322	0.939489
-0.092539	-0.771906	-0.110057	1.082713
-0.230628	-0.773414	0.768585	1.325902
-0.393207	-0.767157	0.287961	1.708885
-0.444090	-0.672320	-0.985694	1.847096
-0.324535	-0.378313	-0.647755	1.972383
-0.119098	-0.280085	-0.290291	2.132751
-0.041159	-0.415253	0.235392	1.919103
-0.280105	-0.562482	-0.365388	1.677497
-0.454350	-0.454831	-0.922612	1.861339
-0.373102	-0.368965	0.050652	1.994276
-0.220865	-0.406056	0.226381	1.880594
-0.142761	-0.216082	-0.230213	1.889562
-0.064243	0.027416	-0.761904	1.950491
0.029912	0.247168	-0.209185	1.952601
0.021969	0.455687	0.245906	1.949700
0.088821	0.546075	-0.536611	1.920159
0.253634	0.352634	-1.221501	1.928863
0.405954	0.207515	-0.004920	1.908025
0.630917	0.263376	0.875224	1.822039
0.806320	0.246339	0.221875	1.591510
0.811119	0.282147	-0.473529	1.403184
0.657724	0.542457	-0.760402	1.275787
0.603034	0.515091	0.499736	1.001210
0.518890	0.167334	0.382584	0.796530
0.325202	0.084559	-0.338353	0.708170
0.159396	0.278076	-0.291793	0.760395
-0.184543	0.393041	0.426140	0.612424
-0.259917	0.240082	0.676966	0.216516
-0.284573	0.143135	-0.725857	-0.044872
-0.368138	-0.129237	-0.575661	-0.345825
-0.261489	-0.534062	0.414125	-0.610643
0.022549	-0.720115	0.924788	-0.908167
0.770495	-0.912275	0.052154	-1.147663
1.287769	-0.854228	-0.575661	-1.042686
1.264024	-0.619098	-0.086025	-0.996527
1.197172	-0.401985	0.321004	-1.084360
1.297284	-0.719663	0.220373	-1.155049
1.596628	-1.599574	-0.874550	-1.409579
1.208838	-2.107075	-0.476533	-1.807597
0.082533	-2.269684	0.565822	-1.946336
-0.738967	-2.145899	0.627402	-2.002517
-0.843547	-2.278353	0.131758	-2.199021
-0.959627	-2.735496	-0.194166	-2.176073
-1.919878	-2.808320	0.426140	-2.322725
-2.608998	-2.582462	0.568826	-2.468322
-2.280778	-2.146502	-0.189660	-2.136245
-1.615818	-1.378691	-0.664277	-1.814982
-1.172345	-0.516798	-0.007924	-1.471564
-0.864893	-0.214800	0.444164	-1.143970
-0.671122	-0.251513	-0.469023	-0.635436
-0.825345	-0.534589	-0.760402	-0.095778
-1.091345	-1.013519	-0.312820	0.111011
-1.354947	-0.988642	-0.021441	0.340221
-1.901676	-0.445257	-0.378906	0.261092
-2.466938	0.343512	-0.829491	-0.053313
-2.462635	0.786181	-0.556136	-0.168313
-2.049196	0.763565	-0.069504	-0.182820
-1.798502	0.698054	0.272941	-0.108175
-1.866595	0.669181	-0.560642	0.142135
-1.986895	0.982563	-0.924114	0.491621
-1.703933	1.456894	-0.224205	0.938434
-0.615936	1.857121	0.448669	1.378390
0.428955	2.208647	-0.341357	1.680135
0.810043	2.389726	-1.164427	1.779837
1.122212	2.183393	-0.490050	1.594412
