# Vib_X	Vib_Y	Vib_Z	Sound
0.122319	-1.580057	-1.941481	-1.761939
0.163493	-1.001621	-1.586924	-1.857218
0.155487	-1.027806	-0.974157	-1.904546
0.085720	-1.518762	-1.022330	-1.953431
0.257279	-1.823452	-2.396239	-1.957168
0.372795	-1.633020	-2.395275	-1.927588
0.137187	-1.546136	-1.041600	-1.805842
0.051980	-2.088866	-0.416308	-1.766298
0.188655	-2.297150	-0.899006	-1.700910
-0.079549	-2.200744	-1.889453	-1.681294
-0.292282	-1.883557	-0.174477	-1.676001
-0.157894	-1.742518	0.129980	-1.686587
0.161777	-1.785961	-0.287203	-1.755711
0.029677	-1.651468	-1.725663	-1.880259
-0.225946	-1.595529	-1.544531	-1.934749
0.062273	-1.553277	-0.824819	-1.902055
0.256135	-1.847256	-0.452920	-1.901121
0.346489	-1.988294	-1.698686	-2.008544
0.150912	-1.838329	-1.132166	-2.073620
0.128609	-1.831188	0.239815	-1.976473
0.304743	-1.909741	0.739856	-1.861577
0.183508	-2.166228	-0.490495	-1.758202
-0.012641	-1.989484	-1.247782	-1.695617
-0.207074	-1.932355	-0.331522	-1.539932
0.329333	-1.841305	0.130943	-1.402929
0.618124	-1.768108	-0.488568	-1.245376
0.215532	-2.045423	-2.152481	-1.148851
0.271575	-1.774059	-1.173595	-1.034267
0.640427	-1.480080	-0.316107	-0.924976
0.919496	-1.665751	-0.620563	-0.893528
0.700472	-1.747279	-2.564846	-0.940856
0.298453	-1.615763	-2.130321	-0.979777
0.429981	-1.658610	-1.383632	-1.000951
0.690751	-1.855587	-0.930801	-1.058243
0.572947	-2.093626	-2.350955	-1.191198
0.283012	-2.001981	-2.120686	-1.397013
0.332193	-2.002576	-0.740034	-1.528723
0.629561	-2.439378	-0.726545	-1.754466
0.701044	-2.363206	-1.488650	-1.960904
0.559222	-1.849041	-2.434777	-2.092925
0.594678	-1.579462	-1.321970	-2.148349
0.950948	-1.450920	-0.678372	-2.185713
1.031581	-1.658610	-1.615828	-2.180731
0.660442	-1.518166	-2.689133	-2.214671
0.369935	-1.167654	-1.537787	-2.228371
0.530057	-1.381294	-0.793988	-2.244562
0.693610	-1.640162	-0.609965	-2.238023
0.327046	-1.724666	-2.005070	-2.203150
-0.049240	-1.587793	-1.289212	-2.105380
0.356211	-1.536615	-0.388367	-1.900810
0.676454	-2.029951	-0.019358	-1.751975
0.639283	-2.273941	-1.405791	-1.638636
0.640427	-1.828213	-1.389412	-1.524675
0.607259	-1.710978	0.294733	-1.356224
0.951520	-2.035307	0.440217	-1.281806
0.822851	-2.306076	-0.720764	-1.259076
0.442562	-1.586603	-1.051234	-1.318548
0.164637	-0.964725	0.170446	-1.318237
0.246413	-1.074818	0.563541	-1.295195
0.421975	-0.954014	0.101076	-1.309207
-0.248248	-0.840945	-1.898124	-1.408534
-0.645121	-0.735017	-1.150472	-1.469874
-0.415804	-0.952823	-0.787244	-1.523741
0.136044	-1.227164	-0.266006	-1.662923
0.153199	-1.558038	-1.844170	-1.734850
-0.017216	-1.660990	-1.694832	-1.756023
0.424262	-1.700862	0.218619	-1.666660
0.819992	-2.370347	0.215729	-1.555189
1.075614	-2.536974	-0.962595	-1.496029
0.928074	-1.834759	-0.717874	-1.504747
0.766808	-1.359870	0.824642	-1.444341
0.789111	-1.588388	1.086705	-1.433755
0.691322	-1.371772	0.375665	-1.470808
0.333908	-0.520187	-0.628271	-1.560482
-0.064108	-0.108974	0.185861	-1.630852
-0.141310	-0.287504	0.836203	-1.663546
0.008518	-0.508285	0.722514	-1.690012
-0.036087	-0.385100	-0.790134	-1.707138
-0.272838	-0.507095	-0.204344	-1.687210
0.177218	-0.979008	0.983614	-1.654827
0.690751	-1.671702	1.520267	-1.656384
0.773099	-1.702647	0.399751	-1.658875
0.705619	-1.382484	1.044313	-1.704958
0.986404	-1.428902	2.100276	-1.729868
1.486212	-1.221808	2.451942	-1.718970
1.157963	-1.147420	1.420066	-1.663234
0.638139	-0.540420	-0.022248	-1.651714
0.424262	0.017782	0.181044	-1.580721
0.423119	-0.104213	0.269683	-1.505370
0.435700	-0.098858	-0.569499	-1.478903
0.066848	0.153464	-2.185239	-1.441539
-0.054959	0.468866	-1.041600	-1.269040
0.427122	0.052297	-0.029956	-1.088134
0.930933	-0.593979	0.054829	-0.956425
1.045306	-0.579102	-0.941399	-0.880450
1.113357	-0.419615	0.216692	-0.813506
1.655483	-0.542206	1.385381	-0.800740
1.974583	-1.006382	1.677312	-0.985382
1.778434	-1.076009	0.508623	-1.259699
1.474775	-0.822497	-0.170623	-1.462401
1.205999	-0.626710	0.643509	-1.495717
1.218580	-0.357130	1.367075	-1.522184
1.021859	-0.204190	0.291843	-1.497274
0.529485	0.402215	-0.874919	-1.481083
0.347061	0.849134	0.041341	-1.398259
0.559222	0.494455	0.264866	-1.317614
0.739359	0.094549	-0.343084	-1.199916
0.667876	0.179648	-1.594631	-1.129546
0.940083	0.398644	-0.512655	-1.097164
1.359258	-0.225018	0.384336	-1.037692
1.473631	-1.214666	0.457560	-0.980089
1.768140	-1.056370	-0.138828	-0.890726
1.718960	-0.730257	0.603043	-0.861768
1.573707	-0.780245	1.523157	-0.784548
1.435316	-1.065297	1.489436	-0.713867
0.981257	-0.988529	0.236925	-0.728502
0.764521	-0.143490	-0.180258	-0.767423
0.472299	0.010045	0.315929	-0.774273
0.618696	0.122519	1.060692	-0.787974
0.631849	0.373055	0.720587	-0.784548
0.153199	0.556940	-0.189892	-0.816308
0.364789	0.723568	0.604970	-0.749675
0.831429	0.501001	1.277472	-0.795758
1.145954	0.259391	1.537609	-0.919994
1.062461	0.170127	0.294733	-1.046411
0.830857	-0.007212	0.658925	-1.192443
1.292350	-0.243466	1.874824	-1.286788
1.470772	-0.753465	2.124362	-1.404797
1.041303	-0.977817	0.526929	-1.444030
0.975538	-0.414855	1.329500	-1.466449
1.025290	-0.441039	2.047285	-1.512220
0.990407	-0.639207	1.546281	-1.569824
0.562653	-0.376173	0.746601	-1.676312
0.406535	0.374840	-0.020322	-1.750107
0.699329	1.028853	0.567395	-1.716790
0.412825	0.476007	0.521149	-1.690324
0.328761	0.486124	0.014363	-1.595356
0.292734	0.845563	-0.708239	-1.477658
0.300168	0.766415	-0.074276	-1.266860
0.552932	0.552775	0.813080	-1.166599
0.489455	-0.192288	1.040459	-1.136085
0.307031	-0.089336	0.305331	-1.101834
0.290447	0.121329	0.513441	-1.053572
0.514617	-0.167889	1.242788	-0.888546
0.393954	-0.424971	1.263984	-0.754968
0.140618	-0.106594	0.018217	-0.589320
0.266428	0.600383	0.241742	-0.446401
0.514617	0.578364	0.432509	-0.319050
0.421975	0.386742	0.347724	-0.213496
0.169783	0.559916	-0.301655	-0.110121
0.308746	1.053252	-0.805550	0.005397
0.770811	1.289506	0.298587	0.176962
0.527198	0.583720	-0.028029	0.285630
0.113169	0.004689	-0.497239	0.374682
0.226398	0.274269	-0.601294	0.487398
0.536348	0.311165	-0.024175	0.575515
0.798261	-0.008998	0.576066	0.529121
0.169212	-0.609452	0.233071	0.314899
0.075426	-0.432113	-0.480860	0.012559
0.614121	-0.077434	-0.188929	-0.294452
0.770811	-0.231564	-0.266006	-0.527668
0.596393	-0.172055	-0.071385	-0.716358
0.418544	0.024923	-0.333449	-0.901624
1.042446	0.811047	-0.076203	-1.052949
1.231733	0.800931	0.303404	-1.059488
0.790255	-0.148251	-0.010687	-1.071632
0.643858	-0.155987	-0.134974	-1.153522
0.732497	0.361153	-0.065605	-1.231364
1.132229	0.590861	0.784176	-1.186216
0.662729	-0.188717	0.458523	-1.126744
0.057698	-0.819521	0.028815	-1.085955
0.294450	-0.302381	0.220546	-1.090314
0.576378	-0.175030	0.363139	-1.061356
0.771955	-0.298215	0.651217	-0.984137
0.170355	-0.904620	0.220546	-0.985071
0.284156	-0.547562	-0.083911	-1.064781
1.101348	0.306404	0.572212	-1.145426
1.013281	-0.000071	0.393007	-1.182791
0.645573	-0.419615	0.388190	-1.180300
0.384804	-0.264890	0.122272	-1.100900
0.722203	0.475412	0.484537	-0.990053
0.769668	0.362938	0.345797	-0.891971
-0.038947	-0.347609	-0.257335	-0.869241
-0.555911	-0.413664	-0.359463	-0.931204
-0.278557	0.377816	-0.160988	-1.109307
0.128037	0.727139	0.350614	-1.197114
-0.478137	-0.153012	-0.021285	-1.249112
-0.892738	-0.445800	-0.313216	-1.297997
-0.306578	0.392693	-0.070422	-1.379888
0.419116	0.941969	0.789957	-1.416318
0.331621	0.346871	0.179117	-1.349685
-0.252251	-0.657060	-0.445212	-1.263435
0.113169	-0.263700	-0.210125	-1.179988
0.848013	0.686077	0.485500	-1.160995
0.634708	0.518259	0.841984	-1.097475
-0.514165	-0.428542	0.006656	-1.073811
-0.785228	-0.230969	-0.143646	-1.132971
-0.139023	0.917570	0.706135	-1.245376
-0.190490	1.190125	0.616532	-1.345014
-1.243862	0.391503	-0.260226	-1.467071
-1.567536	0.077291	-0.759303	-1.643929
-0.761209	1.189530	-0.149427	-1.821099
-0.229377	1.390673	0.166592	-1.889600
-0.587935	0.242729	-0.787244	-1.910774
-1.071731	-0.243466	-0.714020	-1.921983
-0.378061	0.571223	0.222473	-1.934438
0.378513	1.118118	0.785139	-1.860643
0.092582	0.505762	0.514404	-1.761316
-0.642262	-0.261319	0.092404	-1.695617
-0.541614	0.224281	0.142505	-1.613727
0.062845	1.115738	0.779359	-1.515645
-0.018359	1.087173	0.855473	-1.341278
-0.771503	0.567057	0.578957	-1.244130
-1.120911	0.755703	0.667596	-1.160995
-0.410657	1.756658	1.571331	-1.094984
-0.070971	1.885199	1.760171	-1.012471
-0.926478	0.980055	1.025043	-0.873289
-1.306195	0.701549	0.908463	-0.730681
-0.585076	1.526355	1.338171	-0.603643
-0.073830	1.848303	1.500998	-0.439551
-0.637687	1.034209	1.070326	-0.289470
-1.190678	0.340325	0.867034	-0.201041
-0.739479	0.832471	0.765870	-0.122887
-0.191062	1.215119	1.151258	-0.074625
-0.336887	0.781888	0.770687	-0.052518
-1.201544	-0.045299	-0.045372	-0.016710
-1.212981	0.269508	0.065427	-0.006124
-0.441538	1.132400	0.535601	0.025947
-0.428957	0.986601	0.402642	0.124340
-1.003107	0.696193	0.419021	0.227404
-1.256443	0.728924	0.413240	0.332336
-0.575926	1.692983	1.159929	0.323929
-0.246533	1.992317	1.753427	0.296839
-0.703451	1.633473	1.814125	0.227715
-0.991670	1.547779	1.747646	0.123718
-0.963077	1.678105	1.403687	0.005708
-0.308866	2.253565	2.558887	-0.136899
-0.754919	1.219880	1.544354	-0.240897
-1.454879	0.281410	0.877632	-0.326523
-0.978517	0.950895	1.486545	-0.410282
-0.705167	1.087768	1.268801	-0.521752
-0.641118	0.961607	1.774623	-0.621391
-1.054575	0.583125	1.391162	-0.722274
-0.945921	0.961607	1.081888	-0.872355
-0.644549	1.479938	0.678194	-1.051393
-0.764641	1.381151	0.107820	-1.250981
-1.005967	1.522785	0.050975	-1.442785
-1.165516	1.654301	-0.265043	-1.590062
-1.037419	1.836996	-0.768938	-1.705269
-1.128345	1.599552	-1.209243	-1.760382
-1.159798	1.528141	-0.384513	-1.766298
-1.139211	1.510288	-0.028993	-1.754777
-0.956215	1.305574	-0.798805	-1.811447
-0.504443	1.209168	-0.661029	-1.831997
-0.412373	1.082412	-0.165806	-1.845075
-0.507874	0.944349	0.268719	-1.872164
-0.030369	1.397814	0.517295	-1.905792
0.532345	1.766180	0.852582	-1.954988
0.436272	1.540638	1.099231	-1.913576
-0.272838	1.178818	0.840057	-1.843206
-0.307722	1.573963	1.121390	-1.798058
-0.073830	2.162515	1.387308	-1.769723
-0.423238	2.104195	1.548208	-1.690012
-0.681720	2.169061	1.924924	-1.548962
-0.933912	1.981010	1.307340	-1.416941
-0.817824	2.177392	1.059728	-1.385804
-0.595941	1.964942	1.019263	-1.405109
-0.578785	1.612644	1.033715	-1.353110
-0.309438	1.773321	1.347806	-1.226071
0.157202	1.546589	0.759126	-1.200539
0.772527	1.481128	0.661815	-1.231053
0.616408	1.122879	0.616532	-1.217353
0.338483	0.606334	0.405532	-1.214862
0.700472	0.650966	0.381445	-1.304848
0.814845	0.871152	0.645436	-1.428773
0.385948	0.884244	1.083815	-1.462712
-0.543330	0.703930	0.915208	-1.411648
-0.730329	1.193695	1.010591	-1.327578
-0.480997	1.716787	1.149331	-1.262190
-0.709170	1.939948	1.350696	-1.186216
-1.206691	2.073845	1.371893	-1.117092
-1.096893	2.239283	1.100194	-1.052638
-0.443254	2.639189	0.763943	-1.075057
0.007946	2.283320	0.686865	-1.113355
0.105735	1.658467	0.746601	-1.114601
0.204667	1.175247	0.585701	-1.015274
1.019572	1.175842	0.842948	-0.838104
1.135088	0.873533	0.709989	-0.631977
0.941798	0.621806	1.475947	-0.367313
0.990407	0.711666	2.127253	-0.151845
0.675310	0.641444	1.349733	-0.074625
0.681029	0.942564	1.228335	-0.092996
0.163493	1.067535	1.163783	0.030307
-0.533036	1.217499	0.775505	0.172291
-0.633112	1.333543	0.131907	0.214638
-0.272838	1.805456	-0.073312	0.214949
0.084004	2.076821	0.200313	0.191596
-0.447257	1.407931	-0.588769	0.172914
-0.319159	1.284745	-0.938508	0.063935
0.528913	1.688817	-0.312253	-0.174575
1.007563	1.549564	0.165628	-0.397827
0.680457	0.971724	0.022071	-0.566590
0.076570	0.409356	-0.345974	-0.728813
0.439703	0.557536	-0.084874	-0.887612
0.754227	0.710476	0.237888	-1.032710
0.090295	0.548609	0.436363	-1.155701
-0.806958	0.477197	0.143468	-1.241640
-0.853851	0.738445	-0.025139	-1.299866
-0.478709	1.321641	0.101076	-1.410713
-0.530177	1.501361	0.031706	-1.466449
-0.863573	1.380556	-0.346938	-1.515957
-0.587363	1.439471	-0.818075	-1.618709
0.215532	1.527545	-1.014623	-1.664169
0.654151	1.115142	-0.913458	-1.633654
0.722203	0.750942	-0.471226	-1.611236
0.965245	0.373650	-0.470262	-1.635211
1.231733	-0.047084	-0.731362	-1.672887
1.203712	-0.234540	-0.500130	-1.729556
0.937223	-0.088741	0.194532	-1.780621
0.536348	-0.035777	0.313039	-1.841027
0.466008	0.147513	0.104930	-1.912642
0.364789	0.604548	0.034596	-2.016017
-0.178481	0.695598	-0.173513	-2.132780
-0.449544	0.874723	0.041341	-2.194432
-0.387783	0.940184	-0.136901	-2.207198
-0.033228	1.260942	-0.088728	-2.208132
-0.001775	1.384722	0.479719	-2.130289
-0.279701	0.918165	0.281245	-1.916067
0.132041	0.505762	-0.330559	-1.706515
0.367648	0.194526	-0.839271	-1.585703
0.665589	0.512308	0.203203	-1.418498
0.263569	0.240943	0.019181	-1.203341
0.172071	-0.188717	-0.320924	-1.071320
0.846297	-0.002452	0.073135	-1.040495
0.635852	-0.356535	-0.599367	-1.038315
0.401388	-0.222638	-0.046335	-1.051081
0.230401	-0.103023	-0.202417	-1.102769
0.642714	0.081457	-0.329595	-1.173761
0.612405	0.249275	-0.479897	-1.202718
0.092010	0.197501	-0.351755	-1.203652
0.045689	0.504572	0.063500	-1.247867
0.057126	0.274864	-0.646577	-1.292081
0.130325	0.115378	-0.959705	-1.390163
-0.154463	0.126685	-0.725582	-1.502256
-0.209934	0.195121	-0.370061	-1.552075
0.205239	0.124304	-0.605148	-1.606565
0.394526	-0.113735	-1.061833	-1.686587
0.657583	-0.037562	-0.464481	-1.730179
0.354495	-0.399977	-0.653321	-1.671641
0.244698	-0.907596	-1.513700	-1.573560
0.890903	-0.790362	-1.106152	-1.484508
0.914349	-0.544586	-0.575280	-1.391097
0.400244	-0.414260	-0.120522	-1.259699
-0.050384	-0.513641	-0.461591	-1.140444
0.298453	-0.092907	-0.331522	-1.118337
0.248701	0.230827	-0.303582	-1.126744
-0.324306	0.104666	-0.827709	-1.094050
-0.520455	0.124899	-1.458782	-1.072877
-0.353471	-0.028041	-1.987727	-1.108062
0.232688	0.161200	-1.706394	-1.191509
0.276722	0.173102	-1.147581	-1.276513
0.176646	-0.207761	-0.809403	-1.318237
0.697041	-0.495193	-1.101335	-1.370858
1.205999	-0.522567	-0.765084	-1.493538
1.353540	-0.428542	0.106856	-1.659187
0.901768	-0.464843	0.043267	-1.790273
0.616408	-0.859988	-0.798805	-1.803351
0.812557	-0.898074	-0.794951	-1.786537
0.786824	-0.344038	-0.000089	-1.826392
0.085148	-0.254178	0.026888	-1.877146
-0.663421	-0.686814	-1.068577	-1.911085
-0.346037	-0.672532	-0.997280	-1.869984
-0.028081	-0.085765	-0.258299	-1.828261
-0.132732	0.200477	0.350614	-1.771591
-0.186487	0.080267	0.050975	-1.693749
0.279009	0.078482	-0.180258	-1.688767
0.814845	0.120734	0.263902	-1.706515
0.893762	-0.057201	0.336162	-1.701222
0.823995	-0.272031	0.396861	-1.642684
0.932649	-0.648133	-0.104143	-1.619954
1.174547	-0.753465	-0.001052	-1.664169
0.790255	-0.757631	0.597263	-1.710251
0.228113	-0.586243	0.913281	-1.707449
0.113741	-0.704072	0.283171	-1.625559
0.122891	-1.030781	-0.611892	-1.595044
-0.079549	-0.705858	-0.285276	-1.560482
-0.450116	-0.441634	0.006656	-1.451192
-0.630253	-0.502334	-0.712093	-1.368990
-0.177337	-0.570770	-0.465445	-1.265926
0.367076	-0.081005	0.435400	-1.227628
0.301884	0.308189	1.083815	-1.163486
0.291018	0.255226	0.988432	-1.064159
0.649005	-0.128613	0.175263	-1.076302
0.983544	-0.242871	-0.144609	-1.131415
0.776530	-0.091121	0.183934	-1.172827
0.321327	-0.154797	0.084697	-1.144804
0.580381	-0.270246	-0.490495	-1.199605
0.634708	-0.668962	-1.134093	-1.335362
0.582668	-0.252988	-0.066568	-1.368678
0.042830	-0.225613	0.320747	-1.278070
-0.139023	-0.764772	-1.143728	-1.199605
0.520335	-0.539230	-0.716910	-1.144181
0.321899	-0.349989	-0.134011	-1.109307
0.252132	-0.009593	0.433473	-1.116158
0.131469	-0.182766	-0.401856	-1.095296
0.468296	-0.460677	-0.965486	-1.105260
0.938367	-0.342848	-0.587805	-1.131415
0.543782	-0.167294	-0.441358	-1.110241
0.278437	-0.368437	-1.033892	-1.076614
0.535776	-0.852847	-2.122613	-1.033333
1.025290	-0.303571	-1.393266	-0.997837
1.116789	0.254036	-0.031883	-0.947706
0.455715	-0.232160	-0.874919	-0.882941
0.340770	-0.997456	-2.130321	-0.843709
0.860022	-1.067082	-1.426024	-0.787974
1.001272	-0.447585	0.125162	-0.734107
0.568944	-0.491027	0.736966	-0.618588
0.186939	-1.311072	-0.688006	-0.546662
0.751940	-1.339042	-0.282385	-0.534830
0.940655	-0.833209	0.692646	-0.559739
0.592962	-0.453536	1.015409	-0.609870
0.214961	-0.732042	-0.381623	-0.630732
0.626130	-0.785006	-1.251636	-0.709197
1.114501	-0.101833	-0.381623	-0.772716
0.661014	0.164771	-0.115705	-0.780812
0.368220	-0.289884	-1.082065	-0.767423
0.764521	-1.000431	-1.879819	-0.773339
1.157391	-0.951633	-1.364362	-0.764309
0.926930	-0.548157	0.327491	-0.724454
0.682173	-0.804644	0.900756	-0.704526
0.882897	-1.787746	-0.913458	-0.786105
1.326090	-1.841305	-0.037664	-0.828763
1.278054	-1.195623	1.256276	-0.750298
0.812557	-1.020069	1.448970	-0.639450
0.675310	-1.505074	0.004729	-0.553823
1.117932	-1.588983	-0.699568	-0.510543
1.534248	-0.319639	0.852582	-0.463215
1.103636	0.284981	1.195578	-0.444221
0.354495	-0.399382	-0.835417	-0.493106
0.777102	-0.720140	-1.697723	-0.637582
1.473059	0.133826	-0.159061	-0.798872
1.154531	0.778912	1.276509	-0.846200
0.428837	-0.288694	-0.245774	-0.813817
0.619268	-1.319999	-1.504065	-0.834368
1.249461	-1.036137	0.154067	-0.862391
1.222583	-0.635041	1.845920	-0.854918
0.699329	-1.062917	1.844956	-0.841218
0.508326	-2.033521	-0.191819	-0.938054
1.080761	-1.671107	0.406496	-1.047345
